source_id,source,tf_id,restaurant_url,restaurant_name,latitude,longitude,address,street,house_number,postal_code,city,rating,review_count,has_rating,has_review_count,low_review,avg_price_eur,discount_pct,has_discount,cuisines,dietary_options,has_hours,photo_count,has_reviews,sample_size,sample_avg_rating,rating_sample_divergent,flags
fradiavolo-milano-premuda-r751298,thefork,751298,https://www.thefork.it/ristorante/fradiavolo-milano-premuda-r751298,Fradiavolo - Milano Premuda,45.4641645,9.2076383,"Viale Premuda, 14, Milano, 20129, Italia",Viale Premuda,14,20129,Milano,8.9,1458,1,1,0,19,20,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],1,16,1,5,7.6,1,['rating_sample_divergent']
fradiavolo-milano-sempione-r751282,thefork,751282,https://www.thefork.it/ristorante/fradiavolo-milano-sempione-r751282,Fradiavolo - Milano Sempione,45.47722,9.1744996,"Via Agostino Bertani, 2, Milano, 20154, Italia",Via Agostino Bertani,2,20154,Milano,8.9,1881,1,1,0,19,20,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],1,16,1,5,9.1,0,[]
fradiavolo-porta-venezia-r809476,thefork,809476,https://www.thefork.it/ristorante/fradiavolo-porta-venezia-r809476,Fradiavolo - Porta Venezia,45.4760055,9.2033427,"Via Lecco, 1, Milano, 20124, Italia",Via Lecco,1,20124,Milano,8.8,1298,1,1,0,19,20,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],1,16,1,5,9.2,0,[]
fratelli-diversi-r54458,thefork,54458,https://www.thefork.it/ristorante/fratelli-diversi-r54458,Fratelli Diversi,45.41933,9.15782,"Via del Mare, 49, Milano, 20142, Italia",Via del Mare,49,20142,Milano,8.0,6,1,1,1,18,30,1,['Mediterraneo'],[],0,8,1,5,7.3,0,['low_review']
fratelli-la-bufala-milano-san-babila-r833503,thefork,833503,https://www.thefork.it/ristorante/fratelli-la-bufala-milano-san-babila-r833503,Fratelli La Bufala - Milano San Babila,45.4647556,9.1965173,"Corso Vittorio Emanuele II, 8P01, Milano, 20122, Italia",Corso Vittorio Emanuele II,8P01,20122,Milano,8.2,547,1,1,0,15,40,1,['Di Carne'],[],0,34,1,5,9.0,0,[]
fratelli-torcinelli-r801388,thefork,801388,https://www.thefork.it/ristorante/fratelli-torcinelli-r801388,Fratelli Torcinelli,45.4518883,9.2044126,"Via Lodovico Muratori, 6, Milano, 20135, Italia",Via Lodovico Muratori,6,20135,Milano,9.4,417,1,1,0,35,,0,['Cucina locale'],[],1,50,1,5,9.0,0,[]
fresca-pasta-club-r812803,thefork,812803,https://www.thefork.it/ristorante/fresca-pasta-club-r812803,Fresca Pasta Club,45.4727077,9.206302599999999,"Viale Piave, 33, Milano, 20129, Italia",Viale Piave,33,20129,Milano,8.9,1576,1,1,0,20,30,1,"['Italiano', 'Lombardo', 'Mediterraneo', 'Milanese', 'Piacentino', 'Piemontese', 'Pugliese', 'Toscano', 'Europeo', 'Di Carne']","['gluten_free', 'vegan', 'vegetarian']",1,16,1,5,8.8,0,[]
fresco-cimmino-r460035,thefork,460035,https://www.thefork.it/ristorante/fresco-cimmino-r460035,Fresco&Cimmino,45.4652687,9.1910422,"Via Ugo Foscolo, 4, Milano, 20121, Italia",Via Ugo Foscolo,4,20121,Milano,7.8,1900,1,1,0,22,,0,['Campano'],[],1,42,1,5,7.2,0,[]
frijenno-magnanno-r756292,thefork,756292,https://www.thefork.it/ristorante/frijenno-magnanno-r756292,Frijenno Magnanno,45.4832271,9.2098762,"Via Benedetto Marcello, 93, Milano, 20124, Italia",Via Benedetto Marcello,93,20124,Milano,9.2,563,1,1,0,27,,0,['Italiano'],[],1,58,1,5,9.6,0,[]
frisa-bistro-r627943,thefork,627943,https://www.thefork.it/ristorante/frisa-bistro-r627943,Frisà bistró,45.4914471,9.1847968,"Via Alserio, 3, Milano, 20159, Italia",Via Alserio,3,20159,Milano,8.6,330,1,1,0,15,,0,['Di Pesce'],[],1,50,1,5,9.3,0,[]
fujiyama-sushi-solo-alla-carta-r812687,thefork,812687,https://www.thefork.it/ristorante/fujiyama-sushi-solo-alla-carta-r812687,Fujiyama Sushi - solo alla carta,45.4751714,9.142928099999999,"Via Vodice, 1, Milano, 20149, Italia",Via Vodice,1,20149,Milano,8.9,74,1,1,0,19,30,1,['Fusion'],['vegetarian'],1,19,1,5,9.6,0,[]
fuku-jima-r369727,thefork,369727,https://www.thefork.it/ristorante/fuku-jima-r369727,Fuku Jima,45.4425115,9.1761644,"Via Ascanio Sforza, 73, Milano, 20141, Italia",Via Ascanio Sforza,73,20141,Milano,8.7,2890,1,1,0,27,20,1,['Giapponese'],[],1,62,1,5,8.5,0,[]
fuorifusto-r344017,thefork,344017,https://www.thefork.it/ristorante/fuorifusto-r344017,Fuorifusto,45.4407106,9.1781655,"Via Silvio Spaventa, 19, Milano, 20141, Italia",Via Silvio Spaventa,19,20141,Milano,9.4,1978,1,1,0,25,20,1,['Di Carne'],"['gluten_free', 'vegetarian']",1,16,1,5,9.8,0,[]
gambarotta-r739224,thefork,739224,https://www.thefork.it/ristorante/gambarotta-r739224,Gambarotta,45.477665,9.1854368,"Via della Moscova, 50, Milano, 20121, Italia",Via della Moscova,50,20121,Milano,9.0,293,1,1,0,25,20,1,"['Italiano', 'Europeo']",[],1,17,1,5,8.1,0,[]
garden-r416383,thefork,416383,https://www.thefork.it/ristorante/garden-r416383,Garden,45.5139771,9.1469375,"Via Sabatino Lopez, 9, Milano, 20157, Italia",Via Sabatino Lopez,9,20157,Milano,8.8,2830,1,1,0,30,20,1,['Di Pesce'],[],1,40,1,5,8.4,0,[]
garden-restaurant-r827070,thefork,827070,https://www.thefork.it/ristorante/garden-restaurant-r827070,Garden Restaurant,45.5162117,9.227503,"Via Lucio Giunio Columella, 36, Milano, 20128, Italia",Via Lucio Giunio Columella,36,20128,Milano,8.1,8,1,1,1,40,20,1,['Di Carne'],[],1,23,1,1,9.0,0,['low_review']
gastronomia-bar-enoteca-tarante-napoli-r829025,thefork,829025,https://www.thefork.it/ristorante/gastronomia-bar-enoteca-tarante-napoli-r829025,Gastronomia Bar Enoteca Tarantè Napoli,45.47400570000001,9.2093914,"Via Melzo, 22, Milano, 20129, Italia",Via Melzo,22,20129,Milano,7.2,16,1,1,0,21,20,1,['Campano'],[],1,36,1,5,6.0,1,['rating_sample_divergent']
gastronomia-italiana-da-isabel-r862627,thefork,862627,https://www.thefork.it/ristorante/gastronomia-italiana-da-isabel-r862627,Gastronomia Italiana Da Isabel,45.46568730000001,9.2326756,"Via Negroli, 40, Milano, 20133, Italia",Via Negroli,40,20133,Milano,7.2,,1,0,0,21,30,1,"['Italiano', 'Europeo']",['organic'],0,22,0,0,,0,['missing_review_count']
gennari-viale-umbria-r848917,thefork,848917,https://www.thefork.it/ristorante/gennari-viale-umbria-r848917,Gennarì - Viale Umbria,45.4574781,9.2169391,"Viale Umbria, 101, Milano, 20135, Italia",Viale Umbria,101,20135,Milano,8.4,225,1,1,0,21,50,1,['Pizzeria'],[],0,36,1,5,6.8,1,['rating_sample_divergent']
gente-che-r832760,thefork,832760,https://www.thefork.it/ristorante/gente-che-r832760,Gente che,45.4816436,9.1972758,"Via Vincenzo Viviani, 2, Milano, 20124, Italia",Via Vincenzo Viviani,2,20124,Milano,8.7,675,1,1,0,30,50,1,"['Cucina locale', 'Italiano', 'Mediterraneo', 'Europeo']",['vegetarian'],0,17,1,5,8.0,0,[]
genuino-turati-r461725,thefork,461725,https://www.thefork.it/ristorante/genuino-turati-r461725,Genuino - Turati,45.4738752,9.1946774,"Via Carlo Porta, 1, Milano, 20121, Italia",Via Carlo Porta,1,20121,Milano,9.0,,1,0,0,16,20,1,['Mediterraneo'],[],1,15,0,0,,0,['missing_review_count']
giappugliese-r562831,thefork,562831,https://www.thefork.it/ristorante/giappugliese-r562831,Giappugliese,45.4598743,9.1659517,"Viale Papiniano, 16, Milano, 20144, Italia",Viale Papiniano,16,20144,Milano,8.6,5164,1,1,0,39,40,1,['Giapponese'],[],1,41,1,5,9.1,0,[]
giardino-ortica-10-r810202,thefork,810202,https://www.thefork.it/ristorante/giardino-ortica-10-r810202,Giardino Ortica 10,45.4708915,9.2433374,"Via Ortica, 10, Milano, 20134, Italia",Via Ortica,10,20134,Milano,8.8,444,1,1,0,24,40,1,"['Di Carne', 'Italiano', 'Milanese', 'Pizzeria', 'Europeo', 'Lombardo']",['vegetarian'],1,16,1,5,8.5,0,[]
gifuto-milano-ristorante-giapponese-r846203,thefork,846203,https://www.thefork.it/ristorante/gifuto-milano-ristorante-giapponese-r846203,Gifuto Milano - Ristorante Giapponese,45.4853515,9.213329900000002,"Via Giovanni Pierluigi da Palestrina, 9, Milano, 20124, Italia",Via Giovanni Pierluigi da Palestrina,9,20124,Milano,9.0,295,1,1,0,25,30,1,"['Fusion', 'Giapponese', 'Asiatico']","['gluten_free', 'vegetarian']",0,15,1,5,8.6,0,[]
giglio-rosso-r717689,thefork,717689,https://www.thefork.it/ristorante/giglio-rosso-r717689,Giglio Rosso,45.4844638,9.2056321,"Piazza Luigi di Savoia, 2, Milano, 20124, Italia",Piazza Luigi di Savoia,2,20124,Milano,9.2,251,1,1,0,40,,0,['Italiano'],[],0,50,1,5,9.5,0,[]
ginza-sushi-loreto-milano-r859373,thefork,859373,https://www.thefork.it/ristorante/ginza-sushi-loreto-milano-r859373,Ginza Sushi Loreto Milano,45.4870096,9.219424799999999,"Via Bambaia, 2, Milano, 20131, Italia",Via Bambaia,2,20131,Milano,9.4,10,1,1,0,18,,0,['Giapponese'],[],0,11,1,5,9.4,0,[]
gli-amici-del-vino-wine-bar-con-pizza-r752798,thefork,752798,https://www.thefork.it/ristorante/gli-amici-del-vino-wine-bar-con-pizza-r752798,Gli amici del vino Wine Bar con Pizza,45.4807025,9.1838935,"Viale Francesco Crispi, 9, Milano, 20121, Italia",Viale Francesco Crispi,9,20121,Milano,8.8,78,1,1,0,20,30,1,[],[],1,30,1,5,9.3,0,[]
gli-orti-del-belvedere-r77698,thefork,77698,https://www.thefork.it/ristorante/gli-orti-del-belvedere-r77698,Gli Orti del Belvedere,45.4548963,9.1998339,"Via Orti, 10, Milano, 20122, Italia",Via Orti,10,20122,Milano,9.3,1977,1,1,0,45,,0,['Di Pesce'],[],1,49,1,5,9.4,0,[]
golden-house-r852570,thefork,852570,https://www.thefork.it/ristorante/golden-house-r852570,Golden House,45.4534177,9.180171399999999,"Vicolo Calusca, 2, Milano, 20123, Italia",Vicolo Calusca,2,20123,Milano,8.9,20,1,1,0,24,20,1,"['Cinese', 'Asiatico']",[],0,16,1,5,9.3,0,[]
golosello-pizza-more-r848825,thefork,848825,https://www.thefork.it/ristorante/golosello-pizza-more-r848825,Golosello pizza & more,45.4733206,9.2352492,"Largo Oreste Murani, 4, Milano, 20133, Italia",Largo Oreste Murani,4,20133,Milano,9.4,149,1,1,0,21,30,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],0,15,1,5,9.1,0,[]
goodurie-soresina-pta-romana-r844611,thefork,844611,https://www.thefork.it/ristorante/goodurie-soresina-pta-romana-r844611,Gòodurie Soresina Pta Romana,45.44285319999999,9.2054072,"Via Orobia, 16, Milano, 20139, Italia",Via Orobia,16,20139,Milano,8.3,102,1,1,0,20,30,1,"['Italiano', 'Europeo']",['vegetarian'],0,13,1,5,8.1,0,[]
goodurie-soresina-via-tocqueville-r837651,thefork,837651,https://www.thefork.it/ristorante/goodurie-soresina-via-tocqueville-r837651,Gòodurie Soresina Via Tocqueville,45.4825007,9.186423,"Via Alessio di Tocqueville, 10, Milano, 20154, Italia",Via Alessio di Tocqueville,10,20154,Milano,8.5,239,1,1,0,15,30,1,"['Italiano', 'Europeo']",['vegetarian'],0,16,1,5,7.9,0,[]
govinda-r755763,thefork,755763,https://www.thefork.it/ristorante/govinda-r755763,Govinda,45.462159,9.1854261,"Via Valpetrosa, 5, Milano, 20123, Italia",Via Valpetrosa,5,20123,Milano,9.4,1415,1,1,0,25,30,1,"['Indiano', 'Asiatico']","['vegan', 'vegetarian']",1,15,1,5,9.8,0,[]
grammeat-milano-r850587,thefork,850587,https://www.thefork.it/ristorante/grammeat-milano-r850587,Grammeat Milano,45.475884871915994,9.171318499999982,"Piazza Sempione, 5, Milano, 20145, Italia",Piazza Sempione,5,20145,Milano,9.0,477,1,1,0,39,50,1,"['Di Carne', 'Di Pesce', 'Italiano', 'Europeo']",[],0,16,1,5,8.9,0,[]
grand-hotel-osteria-r56339,thefork,56339,https://www.thefork.it/ristorante/grand-hotel-osteria-r56339,Grand Hotel Osteria,45.4423,9.17649,"Via Ascanio Sforza, 75, Milano, 20141, Italia",Via Ascanio Sforza,75,20141,Milano,8.9,381,1,1,0,40,,0,['Mediterraneo'],[],1,31,1,5,8.6,0,[]
guido-vizio-italiano-r843254,thefork,843254,https://www.thefork.it/ristorante/guido-vizio-italiano-r843254,Guido Vizio Italiano,45.46026489999999,9.2072685,"Viale Monte Nero, 65, Milano, 20135, Italia",Viale Monte Nero,65,20135,Milano,8.6,221,1,1,0,23,20,1,"['Italiano', 'Europeo']",['vegetarian'],0,16,1,5,8.4,0,[]
haldi-r800985,thefork,800985,https://www.thefork.it/ristorante/haldi-r800985,Haldi,45.5158402,9.2118307,"Viale Piero e Alberto Pirelli, 16, Milano, 20126, Italia",Viale Piero e Alberto Pirelli,16,20126,Milano,9.1,964,1,1,0,20,20,1,['Indiano'],[],0,53,1,5,9.5,0,[]
hambroeus-r367799,thefork,367799,https://www.thefork.it/ristorante/hambroeus-r367799,Hambroeus,45.4607608,9.2069775,"Viale Regina Margherita, 30, Milano, 20135, Italia",Viale Regina Margherita,30,20135,Milano,8.9,2550,1,1,0,35,30,1,['Mediterraneo'],['vegetarian'],1,15,1,5,9.2,0,[]
hana-restaurant-r50468,thefork,50468,https://www.thefork.it/ristorante/hana-restaurant-r50468,Hana Restaurant,45.46642,9.15978,"Corso Vercelli, 37, Milano, 20144, Italia",Corso Vercelli,37,20144,Milano,9.4,545,1,1,0,35,,0,['Giapponese'],[],1,38,1,5,9.1,0,[]
hanabi-sforza-r701169,thefork,701169,https://www.thefork.it/ristorante/hanabi-sforza-r701169,Hanabi Sforza,45.4611232,9.1966411,"Via Francesco Sforza, 14, Milano, 20122, Italia",Via Francesco Sforza,14,20122,Milano,8.9,106,1,1,0,25,30,1,['Fusion'],['gluten_free'],1,12,1,5,9.5,0,[]
hanoi-r483003,thefork,483003,https://www.thefork.it/ristorante/hanoi-r483003,Hanoi,45.4826556,9.1808866,"Piazzale Antonio Baiamonti, 5, Milano, 20154, Italia",Piazzale Antonio Baiamonti,5,20154,Milano,8.9,471,1,1,0,18,30,1,"['Vietnamita', 'Asiatico']",[],1,14,1,5,8.8,0,[]
hanya-r816144,thefork,816144,https://www.thefork.it/ristorante/hanya-r816144,Hanya,45.48722050000001,9.217952499999999,"Via Padova, 3, Milano, 20127, Italia",Via Padova,3,20127,Milano,9.1,86,1,1,0,21,,0,['Asiatico'],[],1,7,1,5,9.2,0,[]
hard-rock-cafe-milan-r755012,thefork,755012,https://www.thefork.it/ristorante/hard-rock-cafe-milan-r755012,Hard Rock Cafe Milan,45.4663089,9.184599,"Via Dante, 5, Milano, 20121, Italia",Via Dante,5,20121,Milano,8.6,2230,1,1,0,28,50,1,"['Americano', 'Di Carne']",[],1,16,1,5,9.1,0,[]
haru-restaurant-baggio-r819695,thefork,819695,https://www.thefork.it/ristorante/haru-restaurant-baggio-r819695,Haru Restaurant Baggio,45.4510959,9.096762499999999,"Via Benozzo Gozzoli, 130, Milano, 20152, Italia",Via Benozzo Gozzoli,130,20152,Milano,9.0,437,1,1,0,27,30,1,"['Asiatico', 'Cucina internazionale', 'Di Carne', 'Di Pesce', 'Fusion', 'Giapponese']","['gluten_free', 'vegetarian']",1,11,1,5,8.8,0,[]
hdmona-r500107,thefork,500107,https://www.thefork.it/ristorante/hdmona-r500107,Hdmona,45.4772836,9.2041303,"Via Lazzaro Palazzi, 10, Milano, 20124, Italia",Via Lazzaro Palazzi,10,20124,Milano,9.2,3157,1,1,0,20,50,1,"['Eritreo', 'Africano']","['vegan', 'vegetarian']",0,15,1,5,9.7,0,[]
he-nan-xiao-chu-r846257,thefork,846257,https://www.thefork.it/ristorante/he-nan-xiao-chu-r846257,He Nan Xiao Chu,45.49106099999999,9.1969265,"Via Ercole Oldofredi, 27, Milano, 20124, Italia",Via Ercole Oldofredi,27,20124,Milano,9.2,70,1,1,0,15,30,1,['Fusion'],['vegetarian'],0,11,1,5,8.4,0,[]
hekfanchai-cucina-hongkong-since-1979-r827950,thefork,827950,https://www.thefork.it/ristorante/hekfanchai-cucina-hongkong-since-1979-r827950,Hekfanchai - cucina Hongkong Since 1979,45.4823677,9.1770321,"Via Giovanni Battista Niccolini, 29, Milano, 20154, Italia",Via Giovanni Battista Niccolini,29,20154,Milano,9.0,411,1,1,0,15,20,1,"['Asiatico', 'Cinese']",['vegetarian'],0,15,1,5,9.0,0,[]
himalaya-milano-r520101,thefork,520101,https://www.thefork.it/ristorante/himalaya-milano-r520101,Himalaya (Milano),45.4949596,9.1467535,"Via Marcantonio dal Re, 10, Milano, 20156, Italia",Via Marcantonio dal Re,10,20156,Milano,9.1,2116,1,1,0,25,30,1,"['Indiano', 'Asiatico']",[],1,16,1,5,9.3,0,[]
hong-kong-crossover-r347099,thefork,347099,https://www.thefork.it/ristorante/hong-kong-crossover-r347099,Hong Kong crossover,45.4694964,9.1864347,"Via Ciovasso, 5, Milano, 20121, Italia",Via Ciovasso,5,20121,Milano,9.3,650,1,1,0,30,20,1,"['Cinese', 'Asiatico']",['vegetarian'],1,12,1,5,9.8,0,[]
hostaria-la-baita-r694813,thefork,694813,https://www.thefork.it/ristorante/hostaria-la-baita-r694813,Hostaria La Baita,45.4838891,9.2050458,"Via Roberto Lepetit, 29, Milano, 20124, Italia",Via Roberto Lepetit,29,20124,Milano,9.1,1067,1,1,0,30,20,1,['Di Carne'],[],1,37,1,5,9.0,0,[]
hostaria-mediterraneum-r827557,thefork,827557,https://www.thefork.it/ristorante/hostaria-mediterraneum-r827557,Hostaria Mediterraneum,45.4694903,9.207943799999999,"Via Carlo Goldoni, 3, Milano, 20129, Italia",Via Carlo Goldoni,3,20129,Milano,9.1,178,1,1,0,44,,0,['Di Pesce'],[],1,52,1,5,9.1,0,[]
hostaria-romana-r546785,thefork,546785,https://www.thefork.it/ristorante/hostaria-romana-r546785,Hostaria Romana,45.4675036,9.2073518,"Corso Concordia, 2, Milano, 20129, Italia",Corso Concordia,2,20129,Milano,8.6,1175,1,1,0,30,20,1,['Romano'],[],1,36,1,5,7.9,0,[]
hosteria-r428591,thefork,428591,https://www.thefork.it/ristorante/hosteria-r428591,Hosteria,45.4755686,9.2128544,"Via Antonio Stoppani, 9, Milano, 20129, Italia",Via Antonio Stoppani,9,20129,Milano,9.5,414,1,1,0,45,50,1,"['Italiano', 'Europeo']","['gluten_free', 'organic']",1,16,1,5,9.8,0,[]
hot-rock-r815286,thefork,815286,https://www.thefork.it/ristorante/hot-rock-r815286,Hot Rock,45.4562099,9.181251,"Via Vetere, 9, Milano, 20123, Italia",Via Vetere,9,20123,Milano,9.2,3020,1,1,0,35,50,1,"['Italiano', 'Europeo']",[],1,15,1,5,9.6,0,[]
i-capatosta-navigli-r844546,thefork,844546,https://www.thefork.it/ristorante/i-capatosta-navigli-r844546,I capatosta Navigli,45.4510473,9.1705578,"Alzaia Naviglio Grande, 56, Milano, 20144, Italia",Alzaia Naviglio Grande,56,20144,Milano,9.1,283,1,1,0,20,20,1,"['Italiano', 'Pizzeria', 'Europeo']",['vegetarian'],0,15,1,5,9.9,0,[]
i-capatosta-viale-umbria-perugino-r840490,thefork,840490,https://www.thefork.it/ristorante/i-capatosta-viale-umbria-perugino-r840490,I Capatosta Viale Umbria/Perugino,45.4570285,9.2165723,"Via Perugino, 32, Milano, 20135, Italia",Via Perugino,32,20135,Milano,8.8,182,1,1,0,20,30,1,"['Campano', 'Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],0,16,1,5,9.5,0,[]
i-cubetti-r754312,thefork,754312,https://www.thefork.it/ristorante/i-cubetti-r754312,I cubetti,45.4552531,9.1667672,"Via Montevideo, 4, Milano, 20144, Italia",Via Montevideo,4,20144,Milano,9.1,105,1,1,0,18,,0,['Giapponese'],[],1,25,1,5,8.7,0,[]
i-dodici-gatti-r722619,thefork,722619,https://www.thefork.it/ristorante/i-dodici-gatti-r722619,I Dodici Gatti,45.46653509999999,9.189952,"Galleria Vittorio Emanuele II, 11, Milano, 20121, Italia",Galleria Vittorio Emanuele II,11,20121,Milano,8.8,1902,1,1,0,30,,0,['Italiano'],[],1,47,1,5,8.9,0,[]
i-f-ivan-frank-r206513,thefork,206513,https://www.thefork.it/ristorante/i-f-ivan-frank-r206513,I & F - Ivan & Frank,45.4481247,9.2092604,"Corso Lodi, 37, Milano, 20135, Italia",Corso Lodi,37,20135,Milano,8.9,724,1,1,0,20,,0,['Mediterraneo'],[],0,45,1,5,9.3,0,[]
i-loft-bistro-r667881,thefork,667881,https://www.thefork.it/ristorante/i-loft-bistro-r667881,I loft Bistrò,45.5106218,9.2316539,"Via Pompeo Mariani, 4, Milano, 20128, Italia",Via Pompeo Mariani,4,20128,Milano,9.4,1730,1,1,0,40,20,1,"['Italiano', 'Europeo']","['gluten_free', 'vegetarian']",1,16,1,5,9.8,0,[]
i-love-poke-milano-filzi-r839796,thefork,839796,https://www.thefork.it/ristorante/i-love-poke-milano-filzi-r839796,I Love Poke Milano Filzi,45.4833383,9.1994489,"Via Fabio Filzi, 19, Milano, 20124, Italia",Via Fabio Filzi,19,20124,Milano,7.7,10,1,1,0,18,20,1,['Hawaiano'],[],0,12,1,4,8.5,0,[]
i-pesciolini-r53011,thefork,53011,https://www.thefork.it/ristorante/i-pesciolini-r53011,I Pesciolini,45.4573515,9.1940931,"Corso di Porta Romana, 51, Milano, Milano, 20122, Italia",Corso di Porta Romana,51,20122,Milano,9.2,505,1,1,0,60,,0,['Di Pesce'],[],1,38,1,5,9.5,0,[]
i-pupari-r418923,thefork,418923,https://www.thefork.it/ristorante/i-pupari-r418923,I Pupari,45.49244,9.218364,"Viale Monza, 57, Milano, 20125, Italia",Viale Monza,57,20125,Milano,9.3,3075,1,1,0,35,20,1,"['Di Pesce', 'Mediterraneo', 'Siciliano', 'Europeo', 'Italiano']","['vegan', 'vegetarian']",1,16,1,5,9.4,0,[]
i-vaccinari-milano-trattoria-e-pinseria-romana-r842661,thefork,842661,https://www.thefork.it/ristorante/i-vaccinari-milano-trattoria-e-pinseria-romana-r842661,I Vaccinari Milano - Trattoria e Pinseria Romana,45.47677969999999,9.170853800000001,"Corso Sempione, 5, Milano, 20145, Italia",Corso Sempione,5,20145,Milano,8.8,748,1,1,0,28,30,1,"['Romano', 'Europeo', 'Italiano']",[],0,15,1,5,9.3,0,[]
identita-golose-milano-powered-by-thefork-r410173,thefork,410173,https://www.thefork.it/ristorante/identita-golose-milano-powered-by-thefork-r410173,Identità Golose Milano powered by TheFork,45.4685731,9.1902564,"Via Romagnosi, 3, Milano, 20121, Italia",Via Romagnosi,3,20121,Milano,9.5,3798,1,1,0,60,20,1,"['Italiano', 'Europeo']",[],1,15,1,5,9.8,0,[]
il-cairoli-bar-restaurant-r687715,thefork,687715,https://www.thefork.it/ristorante/il-cairoli-bar-restaurant-r687715,Il Cairoli Bar & Restaurant,45.468501,9.183428,"Via Cusani, 13, Milano, 20121, Italia",Via Cusani,13,20121,Milano,9.0,1190,1,1,0,40,20,1,"['Cucina locale', 'Milanese', 'Lombardo']",['gluten_free'],1,16,1,5,9.9,0,[]
il-capestrano-r320187,thefork,320187,https://www.thefork.it/ristorante/il-capestrano-r320187,Il Capestrano,45.436845,9.2019931,"Via Gian Francesco Pizzi, 14, Milano, 20141, Italia",Via Gian Francesco Pizzi,14,20141,Milano,9.5,2196,1,1,0,50,30,1,"['Abruzzese', 'Europeo', 'Italiano']",[],1,14,1,5,9.6,0,[]
il-castello-ristorante-pizzeria-r860631,thefork,860631,https://www.thefork.it/ristorante/il-castello-ristorante-pizzeria-r860631,Il Castello Ristorante Pizzeria,45.4831537,9.164036,"Via Angelo Poliziano, 3, Milano, 20154, Italia",Via Angelo Poliziano,3,20154,Milano,6.3,6,1,1,1,21,20,1,['Italiano'],[],0,13,1,4,5.5,0,['low_review']
il-cicinin-della-ripa-r653117,thefork,653117,https://www.thefork.it/ristorante/il-cicinin-della-ripa-r653117,Il Cicinin Della Ripa,45.4492447,9.1646351,"Ripa di Porta Ticinese, 93, Milano, 20143, Italia",Ripa di Porta Ticinese,93,20143,Milano,8.8,96,1,1,0,25,50,1,"['Italiano', 'Milanese', 'Europeo', 'Lombardo']",['vegetarian'],1,17,1,5,9.3,0,[]
il-ciliegino-r750649,thefork,750649,https://www.thefork.it/ristorante/il-ciliegino-r750649,Il Ciliegino,45.4576956,9.1310951,"Via Francesco Primaticcio, 154, Milano, 20147, Italia",Via Francesco Primaticcio,154,20147,Milano,8.7,385,1,1,0,16,20,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],1,15,1,5,8.5,0,[]
il-dehors-di-eataly-milano-smeraldo-r842845,thefork,842845,https://www.thefork.it/ristorante/il-dehors-di-eataly-milano-smeraldo-r842845,Il Dehors di Eataly - Milano Smeraldo,45.4805661,9.1881047,"P.za XXV Aprile, 10, Milano, 20124, Italia",P.za XXV Aprile,10,20124,Milano,8.5,66,1,1,0,30,20,1,['Italiano'],[],0,15,1,5,8.3,0,[]
